scientific_name_edited	Scientific Name	Common Name	provided_taxonomy_group	derived_kingdom_group	Kingdom	State
Cryptobranchus alleganiensis	Cryptobranchus alleganiensis	Hellbender	Amphibian	Animals	Animalia	Tennessee
Desmognathus welteri	Desmognathus welteri	Black Mountain Salamander	Amphibian	Animals	Animalia	Tennessee
Eurycea aquatica	Eurycea aquatica	Brown-backed Salamander	Amphibian	Animals	Animalia	Tennessee
Eurycea junaluska	Eurycea junaluska	Junaluska Salamander	Amphibian	Animals	Animalia	Tennessee
Necturus maculosus	Necturus maculosus	Mudpuppy	Amphibian	Animals	Animalia	Tennessee
Siren intermedia	Siren intermedia	Lesser Siren	Amphibian	Animals	Animalia	Tennessee
Actinonaias ligamentina	Actinonaias ligamentina	Mucket	Bivalve	Animals	Animalia	Tennessee
Actinonaias pectorosa	Actinonaias pectorosa	Pheasantshell	Bivalve	Animals	Animalia	Tennessee
Alasmidonta atropurpurea	Alasmidonta atropurpurea	Cumberland Elktoe	Bivalve	Animals	Animalia	Tennessee
Alasmidonta marginata	Alasmidonta marginata	Elktoe	Bivalve	Animals	Animalia	Tennessee
Alasmidonta raveneliana	Alasmidonta raveneliana	Appalachian Elktoe	Bivalve	Animals	Animalia	Tennessee
Alasmidonta viridis	Alasmidonta viridis	Slippershell Mussel	Bivalve	Animals	Animalia	Tennessee
Anodontoides denigratus	Anodontoides denigratus	Cumberland Papershell	Bivalve	Animals	Animalia	Tennessee
Cumberlandia monodonta	Cumberlandia monodonta	Spectaclecase	Bivalve	Animals	Animalia	Tennessee
Cyprogenia stegaria	Cyprogenia stegaria	Fanshell	Bivalve	Animals	Animalia	Tennessee
Dromus dromas	Dromus dromas	Dromedary Pearlymussel	Bivalve	Animals	Animalia	Tennessee
Elliptio arca	Elliptio arca	Alabama Spike	Bivalve	Animals	Animalia	Tennessee
Elliptio arctata	Elliptio arctata	Delicate Spike	Bivalve	Animals	Animalia	Tennessee
Epioblasma brevidens	Epioblasma brevidens	Cumberlandian Combshell	Bivalve	Animals	Animalia	Tennessee
Epioblasma capsaeformis	Epioblasma capsaeformis	Oyster Mussel	Bivalve	Animals	Animalia	Tennessee
Epioblasma florentina walkeri	Epioblasma florentina walkeri	Tan Riffleshell	Bivalve	Animals	Animalia	Tennessee
Epioblasma metastriata	Epioblasma metastriata	Upland Combshell	Bivalve	Animals	Animalia	Tennessee
Epioblasma obliquata obliquata	Epioblasma obliquata obliquata	Catspaw	Bivalve	Animals	Animalia	Tennessee
Epioblasma othcaloogensis	Epioblasma othcaloogensis	Southern Acornshell	Bivalve	Animals	Animalia	Tennessee
Epioblasma triquetra	Epioblasma triquetra	Snuffbox	Bivalve	Animals	Animalia	Tennessee
Fusconaia cor	Fusconaia cor	Shiny Pigtoe	Bivalve	Animals	Animalia	Tennessee
Fusconaia cuneolus	Fusconaia cuneolus	Finerayed Pigtoe	Bivalve	Animals	Animalia	Tennessee
Fusconaia subrotunda	Fusconaia subrotunda	Longsolid	Bivalve	Animals	Animalia	Tennessee
Hamiota altilis	Hamiota altilis	Finelined Pocketbook	Bivalve	Animals	Animalia	Tennessee
Hemistena lata	Hemistena lata	Cracking Pearlymussel	Bivalve	Animals	Animalia	Tennessee
Lampsilis abrupta	Lampsilis abrupta	Pink Mucket	Bivalve	Animals	Animalia	Tennessee
Lampsilis siliquoidea	Lampsilis siliquoidea	Fatmucket	Bivalve	Animals	Animalia	Tennessee
Lampsilis straminea claibornensis	Lampsilis straminea claibornensis	Southern Fatmucket	Bivalve	Animals	Animalia	Tennessee
Lampsilis virescens	Lampsilis virescens	Alabama Lampmussel	Bivalve	Animals	Animalia	Tennessee
Lasmigona complanata complanata	Lasmigona complanata complanata	White Heelsplitter	Bivalve	Animals	Animalia	Tennessee
Lasmigona holstonia	Lasmigona holstonia	Tennessee Heelsplitter	Bivalve	Animals	Animalia	Tennessee
Lasmigona sp. 1 cf. holstonia	Lasmigona sp. 1 cf. holstonia	Barrens Bankclimber	Bivalve	Animals	Animalia	Tennessee
Lasmigona subviridis	Lasmigona subviridis	Green Floater	Bivalve	Animals	Animalia	Tennessee
Lemiox rimosus	Lemiox rimosus	Birdwing Pearlymussel	Bivalve	Animals	Animalia	Tennessee
Leptodea leptodon	Leptodea leptodon	Scaleshell	Bivalve	Animals	Animalia	Tennessee
Ligumia recta	Ligumia recta	Black Sandshell	Bivalve	Animals	Animalia	Tennessee
Medionidus acutissimus	Medionidus acutissimus	Alabama Moccasinshell	Bivalve	Animals	Animalia	Tennessee
Medionidus conradicus	Medionidus conradicus	Cumberland Moccasinshell	Bivalve	Animals	Animalia	Tennessee
Medionidus parvulus	Medionidus parvulus	Coosa Moccasinshell	Bivalve	Animals	Animalia	Tennessee
Obovaria jacksoniana	Obovaria jacksoniana	Southern Hickorynut	Bivalve	Animals	Animalia	Tennessee
Obovaria olivaria	Obovaria olivaria	Hickorynut	Bivalve	Animals	Animalia	Tennessee
Obovaria retusa	Obovaria retusa	Ring Pink	Bivalve	Animals	Animalia	Tennessee
Obovaria subrotunda	Obovaria subrotunda	Round Hickorynut	Bivalve	Animals	Animalia	Tennessee
Pegias fabula	Pegias fabula	Littlewing Pearlymussel	Bivalve	Animals	Animalia	Tennessee
Plethobasus cicatricosus	Plethobasus cicatricosus	White Wartyback	Bivalve	Animals	Animalia	Tennessee
Plethobasus cooperianus	Plethobasus cooperianus	Orangefoot Pimpleback	Bivalve	Animals	Animalia	Tennessee
Plethobasus cyphyus	Plethobasus cyphyus	Sheepnose	Bivalve	Animals	Animalia	Tennessee
Pleurobema chattanoogaense	Pleurobema chattanoogaense	Painted Clubshell	Bivalve	Animals	Animalia	Tennessee
Pleurobema clava	Pleurobema clava	Clubshell	Bivalve	Animals	Animalia	Tennessee
Pleurobema cordatum	Pleurobema cordatum	Ohio Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema decisum	Pleurobema decisum	Southern Clubshell	Bivalve	Animals	Animalia	Tennessee
Pleurobema georgianum	Pleurobema georgianum	Southern Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema gibberum	Pleurobema gibberum	Cumberland Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema hanleyianum	Pleurobema hanleyianum	Georgia Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema johannis	Pleurobema johannis	Alabama Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema oviforme	Pleurobema oviforme	Tennessee Clubshell	Bivalve	Animals	Animalia	Tennessee
Pleurobema perovatum	Pleurobema perovatum	Ovate Clubshell	Bivalve	Animals	Animalia	Tennessee
Pleurobema plenum	Pleurobema plenum	Rough Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema rubellum	Pleurobema rubellum	Warrior Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema rubrum	Pleurobema rubrum	Pyramid Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema sintoxia	Pleurobema sintoxia	Round Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleurobema troschelianum	Pleurobema troschelianum	Alabama Clubshell	Bivalve	Animals	Animalia	Tennessee
Pleuronaia barnesiana	Pleuronaia barnesiana	Tennessee Pigtoe	Bivalve	Animals	Animalia	Tennessee
Pleuronaia dolabelloides	Pleuronaia dolabelloides	Slabside Pearlymussel	Bivalve	Animals	Animalia	Tennessee
Ptychobranchus foremanianus	Ptychobranchus foremanianus	Rayed Kidneyshell	Bivalve	Animals	Animalia	Tennessee
Ptychobranchus subtentum	Ptychobranchus subtentum	Fluted Kidneyshell	Bivalve	Animals	Animalia	Tennessee
Quadrula cylindrica cylindrica	Quadrula cylindrica cylindrica	Rabbitsfoot	Bivalve	Animals	Animalia	Tennessee
Quadrula cylindrica strigillata	Quadrula cylindrica strigillata	Rough Rabbitsfoot	Bivalve	Animals	Animalia	Tennessee
Quadrula fragosa	Quadrula fragosa	Winged Mapleleaf	Bivalve	Animals	Animalia	Tennessee
Quadrula intermedia	Quadrula intermedia	Cumberland Monkeyface	Bivalve	Animals	Animalia	Tennessee
Quadrula sparsa	Quadrula sparsa	Appalachian Monkeyface	Bivalve	Animals	Animalia	Tennessee
Simpsonaias ambigua	Simpsonaias ambigua	Salamander Mussel	Bivalve	Animals	Animalia	Tennessee
Strophitus connasaugaensis	Strophitus connasaugaensis	Alabama Creekmussel	Bivalve	Animals	Animalia	Tennessee
Strophitus undulatus	Strophitus undulatus	Creeper	Bivalve	Animals	Animalia	Tennessee
Toxolasma cylindrellus	Toxolasma cylindrellus	Pale Lilliput	Bivalve	Animals	Animalia	Tennessee
Toxolasma lividum	Toxolasma lividum	Purple Lilliput	Bivalve	Animals	Animalia	Tennessee
Uniomerus declivis	Uniomerus declivis	Tapered Pondhorn	Bivalve	Animals	Animalia	Tennessee
Venustaconcha sima	Venustaconcha sima	(a mussel)	Bivalve	Animals	Animalia	Tennessee
Villosa fabalis	Villosa fabalis	Rayed Bean	Bivalve	Animals	Animalia	Tennessee
Villosa iris	Villosa iris	Rainbow	Bivalve	Animals	Animalia	Tennessee
Villosa lienosa	Villosa lienosa	Little Spectaclecase	Bivalve	Animals	Animalia	Tennessee
Villosa nebulosa	Villosa nebulosa	Alabama Rainbow	Bivalve	Animals	Animalia	Tennessee
Villosa perpurpurea	Villosa perpurpurea	Purple Bean	Bivalve	Animals	Animalia	Tennessee
Villosa taeniata	Villosa taeniata	Painted Creekshell	Bivalve	Animals	Animalia	Tennessee
Villosa trabalis	Villosa trabalis	Cumberland Bean	Bivalve	Animals	Animalia	Tennessee
Villosa umbrans	Villosa umbrans	Coosa Creekshell	Bivalve	Animals	Animalia	Tennessee
Villosa vanuxemensis	Villosa vanuxemensis	Mountain Creekshell	Bivalve	Animals	Animalia	Tennessee
Villosa vibex	Villosa vibex	Southern Rainbow	Bivalve	Animals	Animalia	Tennessee
Barbicambarus cornutus	Barbicambarus cornutus	Bottle Brush Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus angularis	Cambarus angularis	Angled Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus bouchardi	Cambarus bouchardi	Big South Fork Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus brachydactylus	Cambarus brachydactylus	Shortfingered Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus clivosus	Cambarus clivosus	Short Mountain Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus conasaugaensis	Cambarus conasaugaensis	Mountain Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus crinipes	Cambarus crinipes	Hairyfoot Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus cymatilis	Cambarus cymatilis	Conasauga Blue Burrower	Crustacean	Animals	Animalia	Tennessee
Cambarus deweesae	Cambarus deweesae	Valley Flame Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus extraneus	Cambarus extraneus	Chickamauga Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus hiwasseensis	Cambarus hiwasseensis	Hiwassee Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus manningi	Cambarus manningi	(a crayfish)	Crustacean	Animals	Animalia	Tennessee
Cambarus obeyensis	Cambarus obeyensis	Obey Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus pristinus	Cambarus pristinus	Pristine Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus sp. 1	Cambarus sp. 1	Emory River Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus sp?	Cambarus sp?	Obed Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus stockeri	Cambarus stockeri	Cocoa Crayfish	Crustacean	Animals	Animalia	Tennessee
Cambarus williami	Cambarus williami	Brawleys Fork Crayfish	Crustacean	Animals	Animalia	Tennessee
Fallicambarus hortoni	Fallicambarus hortoni	Hatchie Burrowing Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes alabamensis	Orconectes alabamensis	Alabama Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes barrenensis	Orconectes barrenensis	(a crayfish)	Crustacean	Animals	Animalia	Tennessee
Orconectes burri	Orconectes burri	Blood River Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes cooperi	Orconectes cooperi	Flint River Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes forceps	Orconectes forceps	Surgeon Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes pagei	Orconectes pagei	Big Sandy Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes shoupi	Orconectes shoupi	Nashville Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes taylori	Orconectes taylori	Crescent Crayfish	Crustacean	Animals	Animalia	Tennessee
Orconectes wrighti	Orconectes wrighti	Hardin Crayfish	Crustacean	Animals	Animalia	Tennessee
Acipenser fulvescens	Acipenser fulvescens	Lake Sturgeon	Fish	Animals	Animalia	Tennessee
Ammocrypta beanii	Ammocrypta beanii	Naked Sand Darter	Fish	Animals	Animalia	Tennessee
Ammocrypta clara	Ammocrypta clara	Western Sand Darter	Fish	Animals	Animalia	Tennessee
Ammocrypta vivax	Ammocrypta vivax	Scaly Sand Darter	Fish	Animals	Animalia	Tennessee
Anguilla rostrata	Anguilla rostrata	American Eel	Fish	Animals	Animalia	Tennessee
Atractosteus spatula	Atractosteus spatula	Alligator Gar	Fish	Animals	Animalia	Tennessee
Carpiodes velifer	Carpiodes velifer	Highfin Carpsucker	Fish	Animals	Animalia	Tennessee
Chrosomus cumberlandensis	Chrosomus cumberlandensis	Blackside Dace	Fish	Animals	Animalia	Tennessee
Chrosomus saylori	Chrosomus saylori	Laurel Dace	Fish	Animals	Animalia	Tennessee
Chrosomus tennesseensis	Chrosomus tennesseensis	Tennessee Dace	Fish	Animals	Animalia	Tennessee
Clinostomus funduloides ssp. 1	Clinostomus funduloides ssp. 1	Smoky Dace	Fish	Animals	Animalia	Tennessee
Crystallaria cincotta	Crystallaria cincotta	Diamond Darter	Fish	Animals	Animalia	Tennessee
Cycleptus elongatus	Cycleptus elongatus	Blue sucker	Fish	Animals	Animalia	Tennessee
Cyprinella caerulea	Cyprinella caerulea	Blue Shiner	Fish	Animals	Animalia	Tennessee
Erimonax monachus	Erimonax monachus	Spotfin Chub	Fish	Animals	Animalia	Tennessee
Erimystax cahni	Erimystax cahni	Slender Chub	Fish	Animals	Animalia	Tennessee
Erimystax dissimilis	Erimystax dissimilis	Streamline Chub	Fish	Animals	Animalia	Tennessee
Erimystax insignis	Erimystax insignis	Blotched Chub	Fish	Animals	Animalia	Tennessee
Etheostoma acuticeps	Etheostoma acuticeps	Sharphead Darter	Fish	Animals	Animalia	Tennessee
Etheostoma akatulo	Etheostoma akatulo	Bluemask Darter	Fish	Animals	Animalia	Tennessee
Etheostoma aquali	Etheostoma aquali	Coppercheek Darter	Fish	Animals	Animalia	Tennessee
Etheostoma baileyi	Etheostoma baileyi	Emerald Darter	Fish	Animals	Animalia	Tennessee
Etheostoma barbouri	Etheostoma barbouri	Teardrop Darter	Fish	Animals	Animalia	Tennessee
Etheostoma barrenense	Etheostoma barrenense	Splendid Darter	Fish	Animals	Animalia	Tennessee
Etheostoma bellum	Etheostoma bellum	Orangefin Darter	Fish	Animals	Animalia	Tennessee
Etheostoma blennius sequatchiense	Etheostoma blennius sequatchiense	Sequatchie Blenny Darter	Fish	Animals	Animalia	Tennessee
Etheostoma boschungi	Etheostoma boschungi	Slackwater Darter	Fish	Animals	Animalia	Tennessee
Etheostoma brevirostrum	Etheostoma brevirostrum	Holiday Darter	Fish	Animals	Animalia	Tennessee
Etheostoma cervus	Etheostoma cervus	Chickasaw Darter	Fish	Animals	Animalia	Tennessee
Etheostoma cinereum	Etheostoma cinereum	Ashy Darter	Fish	Animals	Animalia	Tennessee
Etheostoma corona	Etheostoma corona	Crown Darter	Fish	Animals	Animalia	Tennessee
Etheostoma denoncourti	Etheostoma denoncourti	Golden Darter	Fish	Animals	Animalia	Tennessee
Etheostoma ditrema	Etheostoma ditrema	Coldwater Darter	Fish	Animals	Animalia	Tennessee
Etheostoma forbesi	Etheostoma forbesi	Barrens Darter	Fish	Animals	Animalia	Tennessee
Etheostoma gutselli	Etheostoma gutselli	Tuckasegee Darter	Fish	Animals	Animalia	Tennessee
Etheostoma lemniscatum	Etheostoma lemniscatum	Tuxedo Darter	Fish	Animals	Animalia	Tennessee
Etheostoma luteovinctum	Etheostoma luteovinctum	Redband Darter	Fish	Animals	Animalia	Tennessee
Etheostoma maculatum	Etheostoma maculatum	Spotted Darter	Fish	Animals	Animalia	Tennessee
Etheostoma marmorpinnum	Etheostoma marmorpinnum	Marbled Darter	Fish	Animals	Animalia	Tennessee
Etheostoma maydeni	Etheostoma maydeni	Redlips Darter	Fish	Animals	Animalia	Tennessee
Etheostoma microlepidum	Etheostoma microlepidum	Smallscale Darter	Fish	Animals	Animalia	Tennessee
Etheostoma neopterum	Etheostoma neopterum	Lollypop Darter	Fish	Animals	Animalia	Tennessee
Etheostoma obeyense	Etheostoma obeyense	Barcheek Darter	Fish	Animals	Animalia	Tennessee
Etheostoma olivaceum	Etheostoma olivaceum	Sooty Darter	Fish	Animals	Animalia	Tennessee
Etheostoma percnurum	Etheostoma percnurum	Duskytail Darter	Fish	Animals	Animalia	Tennessee
Etheostoma pseudovulatum	Etheostoma pseudovulatum	Egg-mimic Darter	Fish	Animals	Animalia	Tennessee
Etheostoma pyrrhogaster	Etheostoma pyrrhogaster	Firebelly Darter	Fish	Animals	Animalia	Tennessee
Etheostoma rupestre	Etheostoma rupestre	Rock Darter	Fish	Animals	Animalia	Tennessee
Etheostoma sagitta	Etheostoma sagitta	Arrow Darter	Fish	Animals	Animalia	Tennessee
Etheostoma sitikuense	Etheostoma sitikuense	Citico Darter	Fish	Animals	Animalia	Tennessee
Etheostoma striatulum	Etheostoma striatulum	Striated Darter	Fish	Animals	Animalia	Tennessee
Etheostoma susanae	Etheostoma susanae	Cumberland Darter	Fish	Animals	Animalia	Tennessee
Etheostoma tippecanoe	Etheostoma tippecanoe	Tippecanoe Darter	Fish	Animals	Animalia	Tennessee
Etheostoma trisella	Etheostoma trisella	Trispot Darter	Fish	Animals	Animalia	Tennessee
Etheostoma tuscumbia	Etheostoma tuscumbia	Tuscumbia Darter	Fish	Animals	Animalia	Tennessee
Etheostoma vulneratum	Etheostoma vulneratum	Wounded Darter	Fish	Animals	Animalia	Tennessee
Etheostoma wapiti	Etheostoma wapiti	Boulder Darter	Fish	Animals	Animalia	Tennessee
Fundulus chrysotus	Fundulus chrysotus	Golden Topminnow	Fish	Animals	Animalia	Tennessee
Fundulus julisia	Fundulus julisia	Barrens Topminnow	Fish	Animals	Animalia	Tennessee
Hemitremia flammea	Hemitremia flammea	Flame Chub	Fish	Animals	Animalia	Tennessee
Hybognathus placitus	Hybognathus placitus	Plains Minnow	Fish	Animals	Animalia	Tennessee
Hybopsis lineapunctata	Hybopsis lineapunctata	Lined Chub	Fish	Animals	Animalia	Tennessee
Ichthyomyzon gagei	Ichthyomyzon gagei	Southern Brook Lamprey	Fish	Animals	Animalia	Tennessee
Ichthyomyzon unicuspis	Ichthyomyzon unicuspis	Silver Lamprey	Fish	Animals	Animalia	Tennessee
Macrhybopsis gelida	Macrhybopsis gelida	Sturgeon Chub	Fish	Animals	Animalia	Tennessee
Macrhybopsis meeki	Macrhybopsis meeki	Sicklefin Chub	Fish	Animals	Animalia	Tennessee
Macrhybopsis sp. 1	Macrhybopsis sp. 1	Coosa Chub	Fish	Animals	Animalia	Tennessee
Moxostoma lacerum	Moxostoma lacerum	Harelip Sucker	Fish	Animals	Animalia	Tennessee
Moxostoma sp. 2	Moxostoma sp. 2	Sicklefin Redhorse	Fish	Animals	Animalia	Tennessee
Notropis albizonatus	Notropis albizonatus	Palezone Shiner	Fish	Animals	Animalia	Tennessee
Notropis asperifrons	Notropis asperifrons	Burrhead Shiner	Fish	Animals	Animalia	Tennessee
Notropis buccatus	Notropis buccatus	Silverjaw Minnow	Fish	Animals	Animalia	Tennessee
Notropis chrosomus	Notropis chrosomus	Rainbow Shiner	Fish	Animals	Animalia	Tennessee
Notropis dorsalis	Notropis dorsalis	Bigmouth Shiner	Fish	Animals	Animalia	Tennessee
Notropis rubellus	Notropis rubellus	Rosyface Shiner	Fish	Animals	Animalia	Tennessee
Notropis rupestris	Notropis rupestris	Bedrock Shiner	Fish	Animals	Animalia	Tennessee
Noturus baileyi	Noturus baileyi	Smoky Madtom	Fish	Animals	Animalia	Tennessee
Noturus crypticus	Noturus crypticus	Chucky Madtom	Fish	Animals	Animalia	Tennessee
Noturus fasciatus	Noturus fasciatus	Saddled Madtom	Fish	Animals	Animalia	Tennessee
Noturus flavipinnis	Noturus flavipinnis	Yellowfin Madtom	Fish	Animals	Animalia	Tennessee
Noturus gladiator	Noturus gladiator	Piebald Madtom	Fish	Animals	Animalia	Tennessee
Noturus munitus	Noturus munitus	Frecklebelly Madtom	Fish	Animals	Animalia	Tennessee
Noturus stanauli	Noturus stanauli	Pygmy Madtom	Fish	Animals	Animalia	Tennessee
Percina antesella	Percina antesella	Amber Darter	Fish	Animals	Animalia	Tennessee
Percina aurantiaca	Percina aurantiaca	Tangerine Darter	Fish	Animals	Animalia	Tennessee
Percina burtoni	Percina burtoni	Blotchside Logperch	Fish	Animals	Animalia	Tennessee
Percina jenkinsi	Percina jenkinsi	Conasauga Logperch	Fish	Animals	Animalia	Tennessee
Percina kusha	Percina kusha	Bridled Darter	Fish	Animals	Animalia	Tennessee
Percina macrocephala	Percina macrocephala	Longhead Darter	Fish	Animals	Animalia	Tennessee
Percina phoxocephala	Percina phoxocephala	Slenderhead Darter	Fish	Animals	Animalia	Tennessee
Percina sp. 3	Percina sp. 3	Muscadine Darter	Fish	Animals	Animalia	Tennessee
Percina squamata	Percina squamata	Olive Darter	Fish	Animals	Animalia	Tennessee
Percina stictogaster	Percina stictogaster	Frecklebelly Darter	Fish	Animals	Animalia	Tennessee
Percina tanasi	Percina tanasi	Snail Darter	Fish	Animals	Animalia	Tennessee
Percina williamsi	Percina williamsi	Sickle Darter	Fish	Animals	Animalia	Tennessee
Phenacobius catostomus	Phenacobius catostomus	Riffle Minnow	Fish	Animals	Animalia	Tennessee
Polyodon spathula	Polyodon spathula	Paddlefish	Fish	Animals	Animalia	Tennessee
Salvelinus fontinalis	Salvelinus fontinalis	Brook Trout	Fish	Animals	Animalia	Tennessee
Scaphirhynchus albus	Scaphirhynchus albus	Pallid Sturgeon	Fish	Animals	Animalia	Tennessee
Thoburnia atripinnis	Thoburnia atripinnis	Blackfin Sucker	Fish	Animals	Animalia	Tennessee
Athearnia anthonyi	Athearnia anthonyi	Anthony's Riversnail	Gastropod	Animals	Animalia	Tennessee
Elimia acuta	Elimia acuta	Acute Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia arachnoidea	Elimia arachnoidea	Spider Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia aterina	Elimia aterina	Coal Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia christyi	Elimia christyi	Knotty Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia porrecta	Elimia porrecta	Nymph Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia striatula	Elimia striatula	File Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia strigosa	Elimia strigosa	Brook Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia teres	Elimia teres	Elegant Elimia	Gastropod	Animals	Animalia	Tennessee
Elimia troostiana	Elimia troostiana	Mossy Elimia	Gastropod	Animals	Animalia	Tennessee
Io fluvialis	Io fluvialis	Spiny Riversnail	Gastropod	Animals	Animalia	Tennessee
Leptoxis crassa	Leptoxis crassa	Boulder Snail	Gastropod	Animals	Animalia	Tennessee
Leptoxis umbilicata	Leptoxis umbilicata	Umbilicate Rocksnail	Gastropod	Animals	Animalia	Tennessee
Leptoxis virgata	Leptoxis virgata	Smooth Mudalia	Gastropod	Animals	Animalia	Tennessee
Lithasia armigera	Lithasia armigera	Armored Rocksnail	Gastropod	Animals	Animalia	Tennessee
Lithasia curta	Lithasia curta	Knobby Rocksnail	Gastropod	Animals	Animalia	Tennessee
Lithasia duttoniana	Lithasia duttoniana	Helmet Rocksnail	Gastropod	Animals	Animalia	Tennessee
Lithasia geniculata fuliginosa	Lithasia geniculata fuliginosa	Geniculate River Snail	Gastropod	Animals	Animalia	Tennessee
Lithasia geniculata pinguis	Lithasia geniculata pinguis	Small Geniculate River Snail	Gastropod	Animals	Animalia	Tennessee
Lithasia jayana	Lithasia jayana	Rugose Rocksnail	Gastropod	Animals	Animalia	Tennessee
Lithasia lima	Lithasia lima	Warty Rocksnail	Gastropod	Animals	Animalia	Tennessee
Lithasia salebrosa	Lithasia salebrosa	Muddy Rocksnail	Gastropod	Animals	Animalia	Tennessee
Marstonia ogmorhaphe	Marstonia ogmorhaphe	Royal Springsnail	Gastropod	Animals	Animalia	Tennessee
Marstonia scalariformis	Marstonia scalariformis	Moss Pyrg	Gastropod	Animals	Animalia	Tennessee
Pleurocera alveare	Pleurocera alveare	Rugged Hornsnail	Gastropod	Animals	Animalia	Tennessee
Pleurocera corpulenta	Pleurocera corpulenta	Corpulent Hornsnail	Gastropod	Animals	Animalia	Tennessee
Pleurocera curta	Pleurocera curta	Shortspire Hornsnail	Gastropod	Animals	Animalia	Tennessee
Pleurocera trochiformis	Pleurocera trochiformis	Sulcate Hornsnail	Gastropod	Animals	Animalia	Tennessee
Pleurocera walkeri	Pleurocera walkeri	Telescope Hornsnail	Gastropod	Animals	Animalia	Tennessee
Somatogyrus aureus	Somatogyrus aureus	Golden Pebblesnail	Gastropod	Animals	Animalia	Tennessee
Somatogyrus parvulus	Somatogyrus parvulus	Sparrow Pebblesnail	Gastropod	Animals	Animalia	Tennessee
Somatogyrus sp. 2	Somatogyrus sp. 2	Hiwassee Pebblesnail	Gastropod	Animals	Animalia	Tennessee
Somatogyrus tennesseensis	Somatogyrus tennesseensis	Opaque Pebblesnail	Gastropod	Animals	Animalia	Tennessee
Agarodes stannardi	Agarodes stannardi	Stannard's Agarodes Caddisfly	Insect	Animals	Animalia	Tennessee
Allocapnia brooksi	Allocapnia brooksi	Sevier Snowfly	Insect	Animals	Animalia	Tennessee
Allocapnia cunninghami	Allocapnia cunninghami	Karst Snowfly	Insect	Animals	Animalia	Tennessee
Allocapnia fumosa	Allocapnia fumosa	Smokies Snowfly	Insect	Animals	Animalia	Tennessee
Allocapnia perplexa	Allocapnia perplexa	Perplexing Snowfly	Insect	Animals	Animalia	Tennessee
Amphinemura mockfordi	Amphinemura mockfordi	Tennessee Forestfly	Insect	Animals	Animalia	Tennessee
Cheumatopsyche helma	Cheumatopsyche helma	Helma's Net-spinning Caddisfly	Insect	Animals	Animalia	Tennessee
Gomphus consanguis	Gomphus consanguis	Cherokee Clubtail	Insect	Animals	Animalia	Tennessee
Gomphus sandrius	Gomphus sandrius	Tennessee Clubtail	Insect	Animals	Animalia	Tennessee
Gomphus septima	Gomphus septima	Septima's Clubtail	Insect	Animals	Animalia	Tennessee
Habrophlebiodes celeteria	Habrophlebiodes celeteria	(a mayfly)	Insect	Animals	Animalia	Tennessee
Hydroperla rickeri	Hydroperla rickeri	Tennessee Springfly	Insect	Animals	Animalia	Tennessee
Hydropsyche etnieri	Hydropsyche etnieri	Buffalo Springs Caddisfly	Insect	Animals	Animalia	Tennessee
Macromia margarita	Macromia margarita	Mountain River Cruiser	Insect	Animals	Animalia	Tennessee
Megaleuctra williamsae	Megaleuctra williamsae	Williams' Rare Winter Stonefly	Insect	Animals	Animalia	Tennessee
Oconoperla innubila	Oconoperla innubila	(a stonefly)	Insect	Animals	Animalia	Tennessee
