scientific_name_edited	Scientific Name	Common Name	provided_taxonomy_group	derived_kingdom_group	Kingdom	State
Aphylla williamsoni	Aphylla williamsoni	Two-striped forceptail	Insects	Animals	Animalia	Virginia
Sympetrum corruptum	Sympetrum corruptum	Variegated meadowhawk	Insects	Animals	Animalia	Virginia
Ladona exusta	Ladona exusta	White corporal skimmer	Insects	Animals	Animalia	Virginia
Pseudiron centralis	Pseudiron centralis	White sand-river mayfly	Insects	Animals	Animalia	Virginia
Sympetrum obtrusum	Sympetrum obtrusum	White-faced meadowhawk	Insects	Animals	Animalia	Virginia
Somatochlora williamsoni	Somatochlora williamsoni	Williamson's emerald	Insects	Animals	Animalia	Virginia
Stylurus scudderi	Stylurus scudderi	Zebra clubtail	Insects	Animals	Animalia	Virginia
Atrytone arogos arogos	Atrytone arogos arogos	Arogos skipper	Insects	Animals	Animalia	Virginia
Bombus affinis	Bombus affinis	Rusty-patched bumble bee	Insects	Animals	Animalia	Virginia
Bombus bohemicus	Bombus bohemicus	Ashton Cuckoo Bumble Bee	Insects	Animals	Animalia	Virginia
Bombus variabilis	Bombus variabilis	Variable Cuckoo Bumble Bee	Insects	Animals	Animalia	Virginia
Neonympha mitchellii	Neonympha mitchellii	Mitchell's satyr	Insects	Animals	Animalia	Virginia
Nicrophorus americanus	Nicrophorus americanus	American burying beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus holsingeri	Pseudanophthalmus holsingeri	Holsinger's cave beetle	Insects	Animals	Animalia	Virginia
Puto kosztarabi	Puto kosztarabi	Buffalo Mountain mealybug	Insects	Animals	Animalia	Virginia
Pyrgus wyandot	Pyrgus wyandot	Appalachian grizzled skipper	Insects	Animals	Animalia	Virginia
Speyeria idalia idalia	Speyeria idalia idalia	Regal fritillary	Insects	Animals	Animalia	Virginia
Apamea smythi	Apamea smythi	Smyth's Apamea moth	Insects	Animals	Animalia	Virginia
Bombus fraternus	Bombus fraternus	Southern Plains Bumble Bee	Insects	Animals	Animalia	Virginia
Catocala pretiosa pretiosa	Catocala pretiosa pretiosa	Precious underwing	Insects	Animals	Animalia	Virginia
Cicindela dorsalis dorsalis	Cicindela dorsalis dorsalis	Northeastern beach tiger beetle	Insects	Animals	Animalia	Virginia
Erynnis persius persius	Erynnis persius persius	Persius duskywing	Insects	Animals	Animalia	Virginia
Hesperia attalus slossonae	Hesperia attalus slossonae	Dotted skipper	Insects	Animals	Animalia	Virginia
Phyciodes batesii batesii	Phyciodes batesii batesii	Tawny crescent	Insects	Animals	Animalia	Virginia
Problema bulenta	Problema bulenta	Rare skipper	Insects	Animals	Animalia	Virginia
Pseudanophthalmus avernus	Pseudanophthalmus avernus	Avernus cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus cordicollis	Pseudanophthalmus cordicollis	Little Kennedy Cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus deceptivus	Pseudanophthalmus deceptivus	Deceptive cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus egberti	Pseudanophthalmus egberti	New River Valley cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus gracilis	Pseudanophthalmus gracilis	A cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus hirsutus	Pseudanophthalmus hirsutus	Cumberland Gap cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus hortulanus	Pseudanophthalmus hortulanus	Burkes Garden cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus hubbardi	Pseudanophthalmus hubbardi	Hubbard's cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus hubrichti	Pseudanophthalmus hubrichti	Hubricht's cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus intersectus	Pseudanophthalmus intersectus	Crossroads Cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus limicola	Pseudanophthalmus limicola	Mud-dwelling cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus longiceps	Pseudanophthalmus longiceps	Long-headed cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus nelsoni	Pseudanophthalmus nelsoni	Nelson's cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus parvicollis	Pseudanophthalmus parvicollis	Thin-neck cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus petrunkevitchi	Pseudanophthalmus petrunkevitchi	Petrunkevitch's cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus pontis	Pseudanophthalmus pontis	Natural Bridge cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus potomaca potomaca	Pseudanophthalmus potomaca potomaca	South Branch Valley cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus praetermissus	Pseudanophthalmus praetermissus	Overlooked cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus punctatus	Pseudanophthalmus punctatus	Spotted cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus quadratus	Pseudanophthalmus quadratus	Straley's Cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus rotundatus	Pseudanophthalmus rotundatus	Rotund cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus sanctipauli	Pseudanophthalmus sanctipauli	Saint Paul cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus seclusus	Pseudanophthalmus seclusus	A cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus sericus	Pseudanophthalmus sericus	Silken cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus thomasi	Pseudanophthalmus thomasi	Thomas' cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus vicarius	Pseudanophthalmus vicarius	Vicariant cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus virginicus	Pseudanophthalmus virginicus	Maiden Spring cave beetle	Insects	Animals	Animalia	Virginia
Amblyscirtes alternata	Amblyscirtes alternata	Dusky roadside-skipper	Insects	Animals	Animalia	Virginia
Appalachia hebardi	Appalachia hebardi	Appalachian grasshopper	Insects	Animals	Animalia	Virginia
Basilia boardmani	Basilia boardmani	Southeastern myotis bat fly	Insects	Animals	Animalia	Virginia
Bombus terricola	Bombus terricola	Yellow-banded Bumble Bee	Insects	Animals	Animalia	Virginia
Brachypanorpa jeffersoni	Brachypanorpa jeffersoni	Jefferson's short-nosed scorpionfly	Insects	Animals	Animalia	Virginia
Calephelis virginiensis	Calephelis virginiensis	Little metalmark	Insects	Animals	Animalia	Virginia
Callophrys hesseli	Callophrys hesseli	Hessel's hairstreak	Insects	Animals	Animalia	Virginia
Catocala dulciola	Catocala dulciola	Sweet underwing	Insects	Animals	Animalia	Virginia
Catocala herodias	Catocala herodias	Pine barrens underwing	Insects	Animals	Animalia	Virginia
Chlorochroa dismalia	Chlorochroa dismalia	Dismal Swamp green stink bug	Insects	Animals	Animalia	Virginia
Cicindela ancocisconensis	Cicindela ancocisconensis	Riverbank tiger beetle	Insects	Animals	Animalia	Virginia
Cicindela patruela	Cicindela patruela	Barrens tiger beetle	Insects	Animals	Animalia	Virginia
Cyclotrachelus incisus	Cyclotrachelus incisus	A ground beetle	Insects	Animals	Animalia	Virginia
Danaus plexippus plexippus	Danaus plexippus plexippus	Monarch Butterfly	Insects	Animals	Animalia	Virginia
Erynnis martialis	Erynnis martialis	Mottled duskywing	Insects	Animals	Animalia	Virginia
Erythroecia hebardi	Erythroecia hebardi	Hebard's noctuid moth	Insects	Animals	Animalia	Virginia
Euphyes dukesi	Euphyes dukesi	Dukes' skipper	Insects	Animals	Animalia	Virginia
Euphyes pilatka	Euphyes pilatka	Palatka skipper	Insects	Animals	Animalia	Virginia
Lordithon niger	Lordithon niger	Black lordithon rove beetle	Insects	Animals	Animalia	Virginia
Merolonche dolli	Merolonche dolli	Doll's Merolonch moth	Insects	Animals	Animalia	Virginia
Pnirontis brimleyi	Pnirontis brimleyi	Brimley's assassin bug	Insects	Animals	Animalia	Virginia
Pseudanophthalmus delicatus	Pseudanophthalmus delicatus	Delicate cave beetle	Insects	Animals	Animalia	Virginia
Pseudanophthalmus pusio	Pseudanophthalmus pusio	A cave beetle	Insects	Animals	Animalia	Virginia
Stachyocnemus apicalis	Stachyocnemus apicalis	Sandpit alydid bug	Insects	Animals	Animalia	Virginia
Tischeria perplexa	Tischeria perplexa	Chestnut leaf-mining moth	Insects	Animals	Animalia	Virginia
Acronicta albarufa	Acronicta albarufa	Barrens dagger moth	Insects	Animals	Animalia	Virginia
Allopodops mississippiensis	Allopodops mississippiensis	Mississippi turtle bug	Insects	Animals	Animalia	Virginia
Argillophora furcilla	Argillophora furcilla	A cane moth	Insects	Animals	Animalia	Virginia
Bombus fervidus	Bombus fervidus	Yellow Bumble Bee	Insects	Animals	Animalia	Virginia
Bombus pensylvanicus	Bombus pensylvanicus	American Bumble Bee	Insects	Animals	Animalia	Virginia
Bothynotus johnstoni	Bothynotus johnstoni	A mirid bug	Insects	Animals	Animalia	Virginia
Calephelis borealis	Calephelis borealis	Northern metalmark	Insects	Animals	Animalia	Virginia
Calligrapha pnirsa	Calligrapha pnirsa	A leaf beetle	Insects	Animals	Animalia	Virginia
Callophrys irus	Callophrys irus	Frosted elfin	Insects	Animals	Animalia	Virginia
Callophrys polios	Callophrys polios	Hoary elfin	Insects	Animals	Animalia	Virginia
Catocala consors sorsconi	Catocala consors sorsconi	Consort underwing	Insects	Animals	Animalia	Virginia
Catocala marmorata	Catocala marmorata	Marbled underwing	Insects	Animals	Animalia	Virginia
Cicindela abdominalis	Cicindela abdominalis	Orange-bellied tiger beetle	Insects	Animals	Animalia	Virginia
Cicindela formosa generosa	Cicindela formosa generosa	A tiger beetle	Insects	Animals	Animalia	Virginia
Cicindela gratiosa	Cicindela gratiosa	A tiger beetle	Insects	Animals	Animalia	Virginia
Cicindela lepida	Cicindela lepida	Spectral tiger beetle	Insects	Animals	Animalia	Virginia
Cicindela limbalis	Cicindela limbalis	A tiger beetle	Insects	Animals	Animalia	Virginia
Colias interior	Colias interior	Pink-edged sulphur	Insects	Animals	Animalia	Virginia
Ctenotrachelus shermani	Ctenotrachelus shermani	Combneck assassin bug	Insects	Animals	Animalia	Virginia
Dryobius sexnotatus	Dryobius sexnotatus	Six-banded longhorn beetle	Insects	Animals	Animalia	Virginia
Elasmostethus atricornis	Elasmostethus atricornis	Hercules club stink bug	Insects	Animals	Animalia	Virginia
Erora laeta	Erora laeta	Early hairstreak	Insects	Animals	Animalia	Virginia
Euchlaena milnei	Euchlaena milnei	Milne's Euchlaena moth	Insects	Animals	Animalia	Virginia
Euphyes bimacula	Euphyes bimacula	Two-spotted skipper	Insects	Animals	Animalia	Virginia
Euphyes conspicua	Euphyes conspicua	Black dash	Insects	Animals	Animalia	Virginia
Euxoa immixta	Euxoa immixta	Mixed dart moth	Insects	Animals	Animalia	Virginia
Faronta rubripennis	Faronta rubripennis	Pink-streak moth	Insects	Animals	Animalia	Virginia
Franclemontia interrogans	Franclemontia interrogans	A cane moth	Insects	Animals	Animalia	Virginia
Galgupha denudata	Galgupha denudata	A shield bug	Insects	Animals	Animalia	Virginia
Hadena ectypa	Hadena ectypa	A noctuid moth	Insects	Animals	Animalia	Virginia
Heliomata infulata	Heliomata infulata	Rare spring moth	Insects	Animals	Animalia	Virginia
Hypomecis buchholzaria	Hypomecis buchholzaria	Buchholz's gray moth	Insects	Animals	Animalia	Virginia
Lithophane lemmeri	Lithophane lemmeri	Lemmer's pinion moth	Insects	Animals	Animalia	Virginia
Lophosis labeculata	Lophosis labeculata	A geometrid moth	Insects	Animals	Animalia	Virginia
Lycaena hyllus	Lycaena hyllus	Bronze copper	Insects	Animals	Animalia	Virginia
Lytrosis permagnaria	Lytrosis permagnaria	A geometrid moth	Insects	Animals	Animalia	Virginia
Megathymus yuccae	Megathymus yuccae	Yucca giant-skipper	Insects	Animals	Animalia	Virginia
Melanoplus pachycercus	Melanoplus pachycercus	A spur-throat grasshopper	Insects	Animals	Animalia	Virginia
Meropleon titan	Meropleon titan	A noctuid moth	Insects	Animals	Animalia	Virginia
Nemoria tuscarora	Nemoria tuscarora	Tuscarora emerald	Insects	Animals	Animalia	Virginia
Neonympha areolata	Neonympha areolata	Georgia satyr	Insects	Animals	Animalia	Virginia
Oncozygia clavicornis	Oncozygia clavicornis	A turtle bug	Insects	Animals	Animalia	Virginia
Oxycilla mitographa	Oxycilla mitographa	A noctuid moth	Insects	Animals	Animalia	Virginia
Papaipema astuta	Papaipema astuta	Yellow stoneroot borer moth	Insects	Animals	Animalia	Virginia
Papaipema duplicata	Papaipema duplicata	Dark stoneroot borer moth	Insects	Animals	Animalia	Virginia
Phloeoxena signata	Phloeoxena signata	A ground beetle	Insects	Animals	Animalia	Virginia
Ploiaria hirticornis	Ploiaria hirticornis	An assassin bug	Insects	Animals	Animalia	Virginia
Polites mystic	Polites mystic	Long dash	Insects	Animals	Animalia	Virginia
Ptichodis bistrigata	Ptichodis bistrigata	Southern Ptichodis moth	Insects	Animals	Animalia	Virginia
Pygarctia abdominalis	Pygarctia abdominalis	Yellow-edged Pygarctia moth	Insects	Animals	Animalia	Virginia
Rhadine caudata	Rhadine caudata	A ground beetle	Insects	Animals	Animalia	Virginia
Satyrium kingi	Satyrium kingi	King's hairstreak	Insects	Animals	Animalia	Virginia
Scudderia septentrionalis	Scudderia septentrionalis	Northern bush katydid	Insects	Animals	Animalia	Virginia
Speyeria diana	Speyeria diana	Diana fritillary	Insects	Animals	Animalia	Virginia
Sphaeroderus schaumi	Sphaeroderus schaumi	Schaum's ground beetle	Insects	Animals	Animalia	Virginia
Synanthedon castaneae	Synanthedon castaneae	Chestnut clearwing moth	Insects	Animals	Animalia	Virginia
Zale curema	Zale curema	A noctuid moth	Insects	Animals	Animalia	Virginia
Stylodrilus beattiei	Stylodrilus beattiei	A cave lumbriculid worm	Other Invertebrates	Animals	Animalia	Virginia
Procotyla typhlops	Procotyla typhlops	A groundwater planarian	Other Invertebrates	Animals	Animalia	Virginia
Sphalloplana chandleri	Sphalloplana chandleri	Chandler's planarian	Other Invertebrates	Animals	Animalia	Virginia
Sphalloplana consimilis	Sphalloplana consimilis	Powell Valley planarian	Other Invertebrates	Animals	Animalia	Virginia
Sphalloplana virginiana	Sphalloplana virginiana	Rockbridge County cave planarian	Other Invertebrates	Animals	Animalia	Virginia
Spelaedrilus multiporus	Spelaedrilus multiporus	A cave lumbriculid worm	Other Invertebrates	Animals	Animalia	Virginia
Sphalloplana hypogea	Sphalloplana hypogea	A groundwater planarian	Other Invertebrates	Animals	Animalia	Virginia
Sphalloplana subtilis	Sphalloplana subtilis	Bigger's groundwater planarian	Other Invertebrates	Animals	Animalia	Virginia
Sphalloplana holsingeri	Sphalloplana holsingeri	Holsinger's groundwater planarian	Other Invertebrates	Animals	Animalia	Virginia
Geocentrophora cavernicola	Geocentrophora cavernicola	A cave planarian	Other Invertebrates	Animals	Animalia	Virginia
Ankyrodrilus legacus	Ankyrodrilus legacus	A branchiobdelid worm	Other Invertebrates	Animals	Animalia	Virginia
Cambarincola fallax	Cambarincola fallax	A cave obligate worm	Other Invertebrates	Animals	Animalia	Virginia
Polygyriscus virginianus	Polygyriscus virginianus	Virginia fringed mountain snail	Mollusks	Animals	Animalia	Virginia
Helicodiscus diadema	Helicodiscus diadema	Shaggy coil	Mollusks	Animals	Animalia	Virginia
Helicodiscus lirellus	Helicodiscus lirellus	Rubble coil	Mollusks	Animals	Animalia	Virginia
Paravitrea hera	Paravitrea hera	Spirit supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea septadens	Paravitrea septadens	Brown supercoil	Mollusks	Animals	Animalia	Virginia
Pseudotremia cavernarum	Pseudotremia cavernarum	Ellett Valley Pseudotremia millipede	Other Invertebrates	Animals	Animalia	Virginia
Sigmoria whiteheadi	Sigmoria whiteheadi	Laurel Creek xystodesmid millipede	Other Invertebrates	Animals	Animalia	Virginia
Aniulus orientalis	Aniulus orientalis	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Apochthonius coecus	Apochthonius coecus	Cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Apochthonius holsingeri	Apochthonius holsingeri	Cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Auturus erythropygos	Auturus erythropygos	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Barronopsis jeffersi	Barronopsis jeffersi	A funnel-web spider	Other Invertebrates	Animals	Animalia	Virginia
Brachoria cedra	Brachoria cedra	Cedar millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria dentata	Brachoria dentata	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria falcifera	Brachoria falcifera	Big Cedar Creek millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria hoffmani	Brachoria hoffmani	Hoffman's xystodesmid millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria insolita	Brachoria insolita	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria laminata	Brachoria laminata	Keeton's millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria mendota	Brachoria mendota	Collinwood millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria turneri	Brachoria turneri	Turner's millipede	Other Invertebrates	Animals	Animalia	Virginia
Buotus carolinus	Buotus carolinus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Catinella hubrichti	Catinella hubrichti	Snowhill ambersnail	Mollusks	Animals	Animalia	Virginia
Chitrella superba	Chitrella superba	Cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Cleidogona fidelitor	Cleidogona fidelitor	Faithful millipede	Other Invertebrates	Animals	Animalia	Virginia
Cleidogona hoffmani	Cleidogona hoffmani	Hoffman's cleidogonid millipede	Other Invertebrates	Animals	Animalia	Virginia
Cleidogona lachesis	Cleidogona lachesis	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Cleidogona medialis	Cleidogona medialis	Blowing Rock millipede	Other Invertebrates	Animals	Animalia	Virginia
Conotyla aeto	Conotyla aeto	Aeto millipede	Other Invertebrates	Animals	Animalia	Virginia
Conotyla celeno	Conotyla celeno	Celeno millipede	Other Invertebrates	Animals	Animalia	Virginia
Conotyla melinda	Conotyla melinda	Melinda millipede	Other Invertebrates	Animals	Animalia	Virginia
Conotyla venetia	Conotyla venetia	Venetia millipede	Other Invertebrates	Animals	Animalia	Virginia
Dixioria brooksi	Dixioria brooksi	Brooks millipede	Other Invertebrates	Animals	Animalia	Virginia
Dixioria fowleri	Dixioria fowleri	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Escaryus cryptorobius	Escaryus cryptorobius	Montane centipede	Other Invertebrates	Animals	Animalia	Virginia
Escaryus orestes	Escaryus orestes	Whitetop Mountain centipede	Other Invertebrates	Animals	Animalia	Virginia
Glyphyalinia picea	Glyphyalinia picea	Rust glyph	Mollusks	Animals	Animalia	Virginia
Glyphyalinia raderi	Glyphyalinia raderi	Maryland glyph	Mollusks	Animals	Animalia	Virginia
Helicodiscus triodus	Helicodiscus triodus	Talus coil	Mollusks	Animals	Animalia	Virginia
Inflectarius kalmianus	Inflectarius kalmianus	Brown globelet	Mollusks	Animals	Animalia	Virginia
Islandiana muma	Islandiana muma	A cave spider	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius anophthalmus	Kleptochthonius anophthalmus	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius binoculatus	Kleptochthonius binoculatus	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius gertschi	Kleptochthonius gertschi	Gertsch's cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius lutzi	Kleptochthonius lutzi	Lutz's cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius proximosetus	Kleptochthonius proximosetus	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius regulus	Kleptochthonius regulus	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius similis	Kleptochthonius similis	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Megapallifera wetherbyi	Megapallifera wetherbyi	Blotchy mantleslug	Mollusks	Animals	Animalia	Virginia
Mesodon andrewsae	Mesodon andrewsae	Balsam globe	Mollusks	Animals	Animalia	Virginia
Microcreagris valentinei	Microcreagris valentinei	Valentine's cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Mundochthonius holsingeri	Mundochthonius holsingeri	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Nannaria conservata	Nannaria conservata	Duke Forest xystodesmid millipede	Other Invertebrates	Animals	Animalia	Virginia
Nannaria laminata	Nannaria laminata	Smith Creek xystodesmid millipede	Other Invertebrates	Animals	Animalia	Virginia
Nannaria shenandoah	Nannaria shenandoah	Shenandoah Mountain xystodesmid millipede	Other Invertebrates	Animals	Animalia	Virginia
Nannaria simplex	Nannaria simplex	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pallifera hemphilli	Pallifera hemphilli	Black mantleslug	Mollusks	Animals	Animalia	Virginia
Paravitrea blarina	Paravitrea blarina	Shrew supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea dentilla	Paravitrea dentilla	Comb supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea mira	Paravitrea mira	Funnel supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea placentula	Paravitrea placentula	Glossy supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea reesei	Paravitrea reesei	Round supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea seradens	Paravitrea seradens	Barred supercoil	Mollusks	Animals	Animalia	Virginia
Paravitrea subtilis	Paravitrea subtilis	Slender supercoil	Mollusks	Animals	Animalia	Virginia
Pseudotremia alecto	Pseudotremia alecto	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pseudotremia armesi	Pseudotremia armesi	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pseudotremia momus	Pseudotremia momus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pseudotremia princeps	Pseudotremia princeps	South Branch Valley cave millipede	Other Invertebrates	Animals	Animalia	Virginia
Pseudotremia sublevis	Pseudotremia sublevis	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Pseudotremia tuberculata	Pseudotremia tuberculata	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Stenotrema altispira	Stenotrema altispira	Highland slitmouth	Mollusks	Animals	Animalia	Virginia
Striaria causeyae	Striaria causeyae	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Striaria columbiana	Striaria columbiana	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Striaria granulosa	Striaria granulosa	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Trichopetalum dux	Trichopetalum dux	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Triodopsis pendula	Triodopsis pendula	Hanging Rock threetooth	Mollusks	Animals	Animalia	Virginia
Triodopsis picea	Triodopsis picea	Spruce Knob threetooth	Mollusks	Animals	Animalia	Virginia
Vertigo bollesiana	Vertigo bollesiana	Delicate vertigo	Mollusks	Animals	Animalia	Virginia
Anguispira jessica	Anguispira jessica	Mountain disc	Mollusks	Animals	Animalia	Virginia
Anthrobia mammouthia	Anthrobia mammouthia	A cave spider	Other Invertebrates	Animals	Animalia	Virginia
Antrodiaetus robustus	Antrodiaetus robustus	Robust trapdoor spider	Other Invertebrates	Animals	Animalia	Virginia
Bathyphantes weyeri	Bathyphantes weyeri	A cave spider	Other Invertebrates	Animals	Animalia	Virginia
Brachoria separanda calcaria	Brachoria separanda calcaria	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria separanda hamata	Brachoria separanda hamata	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria separanda versicolor	Brachoria separanda versicolor	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Chitrella cavicola	Chitrella cavicola	A cave pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Dixioria coronata	Dixioria coronata	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Fumonelix wheatleyi	Fumonelix wheatleyi	Clingman covert	Mollusks	Animals	Animalia	Virginia
Gastrocopta clappi	Gastrocopta clappi	Bluegrass snaggletooth	Mollusks	Animals	Animalia	Virginia
Gastrodonta fonticula	Gastrodonta fonticula	Appalachia bellytooth	Mollusks	Animals	Animalia	Virginia
Glyphyalinia virginica	Glyphyalinia virginica	Depressed glyph	Mollusks	Animals	Animalia	Virginia
Hypochilus gertschi	Hypochilus gertschi	Gertsch's lampshade-web spider	Other Invertebrates	Animals	Animalia	Virginia
Kleptochthonius polychaetus	Kleptochthonius polychaetus	Shenandoah pseudoscorpion	Other Invertebrates	Animals	Animalia	Virginia
Lobosculum pustuloides	Lobosculum pustuloides	Tiny liptooth	Mollusks	Animals	Animalia	Virginia
Mesomphix subplanus	Mesomphix subplanus	Flat button	Mollusks	Animals	Animalia	Virginia
Millerelix plicata	Millerelix plicata	Cumberland liptooth	Mollusks	Animals	Animalia	Virginia
Nampabius turbator	Nampabius turbator	A cave centipede	Other Invertebrates	Animals	Animalia	Virginia
Nannaria ericaea	Nannaria ericaea	McGraw Gap xystodesmid millipede	Other Invertebrates	Animals	Animalia	Virginia
Pallifera varia	Pallifera varia	Variable mantleslug	Mollusks	Animals	Animalia	Virginia
Paravitrea pontis	Paravitrea pontis	Natural Bridge supercoil	Mollusks	Animals	Animalia	Virginia
Patera panselenus	Patera panselenus	Virginia bladetooth	Mollusks	Animals	Animalia	Virginia
Philomycus virginicus	Philomycus virginicus	Virginia mantleslug	Mollusks	Animals	Animalia	Virginia
Pseudopolydesmus paludicolous	Pseudopolydesmus paludicolous	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Semionellus placidus	Semionellus placidus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Stenotrema spinosum	Stenotrema spinosum	Carinate slitmouth	Mollusks	Animals	Animalia	Virginia
Triodopsis anteridon	Triodopsis anteridon	Carter threetooth	Mollusks	Animals	Animalia	Virginia
Uroblaniulus jerseyi	Uroblaniulus jerseyi	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Ventridens coelaxis	Ventridens coelaxis	Bidentate dome	Mollusks	Animals	Animalia	Virginia
Ventridens lawae	Ventridens lawae	Rounded dome	Mollusks	Animals	Animalia	Virginia
Vertigo clappi	Vertigo clappi	Cupped vertigo	Mollusks	Animals	Animalia	Virginia
Vertigo parvula	Vertigo parvula	Smallmouth vertigo	Mollusks	Animals	Animalia	Virginia
Vertigo ventricosa	Vertigo ventricosa	Five-tooth vertigo	Mollusks	Animals	Animalia	Virginia
Abacion tessalatum	Abacion tessalatum	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Amaurobius borealis	Amaurobius borealis	An amaurobiid spider	Other Invertebrates	Animals	Animalia	Virginia
Anahita punctulata	Anahita punctulata	Southeastern wandering spider	Other Invertebrates	Animals	Animalia	Virginia
Apheloria virginiensis	Apheloria virginiensis	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Boraria infesta	Boraria infesta	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria ethotela	Brachoria ethotela	Hungry mother millipede	Other Invertebrates	Animals	Animalia	Virginia
Brachoria separanda	Brachoria separanda	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Castianeira trilineata	Castianeira trilineata	A two-clawed hunting spider	Other Invertebrates	Animals	Animalia	Virginia
Chaetaspis albus	Chaetaspis albus	A millipede	Other Invertebrates	Animals	Animalia	Virginia
Cherokia georgiana latassa	Cherokia georgiana latassa	A millipede	Other Invertebrates	Animals	Animalia	Virginia
